year,state_name,district_name,registration_circles,murder,homicide,hit_and_run,acdnt_other_than_hit_and_run_,dowry_deaths,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_suicide,miscarr_infant_foetic_aband,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,vlntrly_caus_grvus_hurt,acid_attack,grvus_hrt_lf_safety,assault_on_women,sex_hrrsmt_other_places,voyeurism,stalking,other_kidnp_abduc,kidnp_abdctn_murder,kidnp_abdctn_marrg,proc_minor_girls,human_trafficking,rape,ofnc_agnst_state_other,rioting_sectarian,rioting_political,rioting_agrarian,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,extortion_and_blackmailing,robbery,dacoity,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,cheating,forgery,sale_food_drugs,rash_driving_pub_way,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crlty_husbnd_relatives,criminal_intimidation,insult_modesty_women,other_ipc_crimes,lat,lon
2020,Uttarakhand,Bageshwar,Bageshwar,4.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,121.0,30.0087902,79.9280183
2020,Uttarakhand,Chamoli,Chamoli,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,30.4985956,79.6190537
2020,Uttarakhand,Champawat,Champawat,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,5.0,29.235032,80.1023068
2020,Uttarakhand,Dehradun,Dehradun,22.0,12.0,127.0,131.0,8.0,24.0,22.0,1.0,4.0,35.0,22.0,1.0,37.0,0.0,0.0,90.0,0.0,0.0,0.0,6.0,0.0,41.0,0.0,3.0,55.0,0.0,0.0,9.0,0.0,0.0,0.0,102.0,11.0,19.0,0.0,0.0,1.0,39.0,15.0,2.0,0.0,312.0,0.0,131.0,0.0,0.0,7.0,27.0,162.0,37.0,1.0,33.0,30.3255646,78.0436813
2020,Uttarakhand,Haridwar,Haridwar,57.0,0.0,0.0,7.0,21.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,138.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,39.0,0.0,0.0,1.0,0.0,9.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,9.0,1403.0,29.9384473,78.1452985
2020,Uttarakhand,Nainital,Nainital,12.0,6.0,68.0,2.0,6.0,13.0,18.0,3.0,0.0,21.0,16.0,1.0,15.0,0.0,1.0,42.0,2.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,19.0,0.0,0.0,1.0,3.0,1.0,0.0,89.0,4.0,0.0,0.0,1.0,0.0,0.0,12.0,96.0,321.0,0.0,664.0,29.3905295,79.460869
2020,Uttarakhand,Pauri Garhwal,Pauri Garhwal,2.0,1.0,0.0,8.0,1.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,84.0,29.8473168,78.7070479
2020,Uttarakhand,Pithoragarh,Pithoragarh,4.0,1.0,0.0,6.0,1.0,1.0,8.0,0.0,0.0,5.0,10.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,16.0,122.0,29.585871,80.215167
2020,Uttarakhand,Rudra Prayag,Rudra Prayag,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,,
2020,Uttarakhand,Tehri Garhwal,Tehri Garhwal,4.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,79.0,30.4658181,78.4837349
2020,Uttarakhand,Uttar Kashi,Uttarkashi,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,202.0,,
2020,Uttarakhand,Dehradun,Grp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.3255646,78.0436813
2020,West Bengal,Alipurduar,Alipurduar,40.0,20.0,15.0,68.0,13.0,19.0,88.0,0.0,0.0,27.0,10.0,0.0,271.0,1.0,0.0,25.0,5.0,1.0,4.0,138.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,14.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,22.0,7.0,0.0,0.0,0.0,0.0,10.0,70.0,259.0,0.0,0.0,119.0,26.4851573,89.5246926
2020,West Bengal,Paschim Bardhaman,Asansol-Durgapur Pc,51.0,15.0,0.0,297.0,16.0,32.0,192.0,0.0,1.0,14.0,0.0,0.0,2.0,0.0,0.0,8.0,7.0,1.0,2.0,71.0,3.0,34.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,2.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,178.0,91.0,0.0,0.0,0.0,0.0,2.0,0.0,552.0,1033.0,5.0,137.0,23.6002978,87.3041301
2020,West Bengal,Bankura,Bankura,66.0,9.0,0.0,177.0,25.0,32.0,260.0,0.0,0.0,5.0,0.0,0.0,374.0,0.0,0.0,25.0,2.0,1.0,2.0,41.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,22.0,0.0,0.0,0.0,0.0,8.0,104.0,223.0,0.0,25.0,86.0,23.132377,87.2081925
2020,West Bengal,North 24 Parganas,Barrackpur Pc,61.0,13.0,0.0,122.0,16.0,53.0,462.0,0.0,0.0,0.0,0.0,0.0,1047.0,4.0,0.0,312.0,51.0,15.0,20.0,225.0,1.0,23.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,92.0,80.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,674.0,88.0,0.0,0.0,0.0,0.0,27.0,0.0,1482.0,0.0,21.0,1544.0,22.6926815,88.6625795
2020,West Bengal,North 24 Parganas,Bidhannagar Pc,14.0,5.0,0.0,42.0,2.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,27.0,8.0,6.0,23.0,57.0,1.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,435.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,253.0,0.0,3.0,1114.0,22.6926815,88.6625795
2020,West Bengal,Birbhum,Birbhum,81.0,8.0,3.0,151.0,11.0,39.0,716.0,0.0,0.0,40.0,4.0,0.0,362.0,4.0,2.0,21.0,9.0,1.0,2.0,134.0,0.0,17.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,17.0,15.0,0.0,0.0,7.0,5.0,1.0,4.0,116.0,4.0,0.0,0.0,0.0,2.0,6.0,30.0,259.0,58.0,1.0,87.0,24.0621532,87.6982823
2020,West Bengal,Cooch Behar,Coochbehar,71.0,5.0,0.0,161.0,23.0,44.0,351.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,4.0,1.0,6.0,24.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,424.0,0.0,1.0,1459.0,26.2559197,89.4201143
2020,West Bengal,Dakshin Dinajpur,Dakshin Dinajpur,42.0,26.0,0.0,109.0,11.0,8.0,282.0,1.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,13.0,6.0,1.0,5.0,91.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,62.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,98.0,0.0,5.0,340.0,25.385807,88.5063362
2020,West Bengal,Darjeeling,Darjeeling,19.0,5.0,7.0,71.0,1.0,2.0,37.0,0.0,0.0,25.0,0.0,0.0,43.0,0.0,0.0,50.0,5.0,0.0,1.0,63.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,12.0,1.0,0.0,0.0,0.0,11.0,0.0,46.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,116.0,77.0,3.0,332.0,27.0377554,88.263176
2020,West Bengal,Hooghly,Hooghly Rural Police,51.0,5.0,0.0,206.0,17.0,34.0,270.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,1.0,6.0,2.0,4.0,169.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,40.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,164.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,654.0,0.0,0.0,1755.0,22.9099402,88.0120825
2020,West Bengal,Howrah,Howrah Grp,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.5736296,88.3251045
2020,West Bengal,Howrah,Howrah Pc,36.0,6.0,0.0,135.0,10.0,17.0,199.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,14.0,10.0,11.0,11.0,195.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,78.0,51.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,237.0,18.0,0.0,36.0,0.0,0.0,12.0,0.0,554.0,0.0,7.0,2475.0,22.5736296,88.3251045
2020,West Bengal,Howrah,Howrah Rural,69.0,1.0,35.0,128.0,5.0,9.0,233.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,3.0,1.0,0.0,2.0,198.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,61.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,462.0,0.0,0.0,316.0,22.5736296,88.3251045
2020,West Bengal,Jalpaiguri,Jalpaiguri,50.0,13.0,0.0,93.0,15.0,3.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,8.0,1.0,35.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,61.0,22.0,0.0,0.0,0.0,0.0,11.0,0.0,183.0,0.0,0.0,1159.0,26.6262805,88.7334485
2020,West Bengal,Jhargram,Jhargram,37.0,2.0,0.0,59.0,3.0,6.0,47.0,0.0,0.0,0.0,5.0,0.0,104.0,0.0,0.0,15.0,2.0,0.0,1.0,33.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,88.0,0.0,1.0,340.0,22.4538505,86.9949477
2020,West Bengal,Paschim Medinipur,Kharagpur Grp,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.3600119,87.4111505
2020,West Bengal,Kolkata,Kolkata,53.0,16.0,0.0,204.0,9.0,18.0,121.0,0.0,0.0,1422.0,0.0,98.0,143.0,1.0,0.0,160.0,37.0,25.0,66.0,205.0,0.0,6.0,15.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,94.0,17.0,7.0,0.0,13.0,0.0,0.0,0.0,1577.0,38.0,0.0,0.0,7.0,0.0,12.0,0.0,931.0,0.0,282.0,1832.0,22.5726459,88.3638953
2020,West Bengal,Malda,Malda,93.0,10.0,0.0,247.0,19.0,44.0,1815.0,0.0,9.0,52.0,0.0,0.0,1234.0,1.0,0.0,36.0,0.0,1.0,8.0,161.0,1.0,1.0,0.0,0.0,126.0,0.0,0.0,1.0,0.0,0.0,0.0,175.0,6.0,26.0,6.0,0.0,29.0,0.0,0.0,0.0,140.0,8.0,0.0,0.0,0.0,0.0,23.0,0.0,475.0,0.0,1.0,471.0,25.0057449,88.1398483
2020,West Bengal,Murshidabad,Murshidabad Police District,152.0,18.0,0.0,228.0,36.0,39.0,2492.0,0.0,10.0,49.0,28.0,0.0,2198.0,3.0,0.0,54.0,7.0,1.0,8.0,133.0,2.0,48.0,3.0,3.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,9.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,171.0,61.0,0.0,0.0,0.0,0.0,36.0,0.0,1510.0,21.0,6.0,268.0,24.1745993,88.2721335
2020,West Bengal,Paschim Medinipur,Paschim Medinipur,107.0,2.0,0.0,384.0,13.0,30.0,9.0,0.0,0.0,0.0,0.0,0.0,1524.0,5.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,22.0,0.0,0.0,11.0,0.0,0.0,0.0,222.0,26.0,33.0,3.0,0.0,1.0,0.0,0.0,0.0,49.0,29.0,0.0,108.0,0.0,0.0,33.0,0.0,927.0,0.0,12.0,1327.0,22.3600119,87.4111505
2020,West Bengal,Purba Medinipur,Purab Medinipur,85.0,11.0,0.0,336.0,51.0,17.0,437.0,0.0,0.0,10.0,0.0,0.0,17.0,3.0,0.0,28.0,22.0,3.0,14.0,394.0,1.0,308.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,4.0,11.0,1.0,0.0,0.0,0.0,9.0,0.0,32.0,25.0,0.0,0.0,0.0,0.0,11.0,145.0,900.0,0.0,6.0,2758.0,22.0648451,87.8377586
2020,West Bengal,Purulia,Purulia,57.0,6.0,3.0,104.0,6.0,11.0,97.0,0.0,0.0,33.0,7.0,0.0,474.0,0.0,0.0,6.0,6.0,2.0,2.0,14.0,0.0,6.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,192.0,0.0,2.0,868.0,23.2020967,86.3228988
2020,West Bengal,Kolkata,Sealdah Grp,9.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,22.5726459,88.3638953
2020,West Bengal,Darjeeling,Siliguri Grp,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0377554,88.263176
2020,West Bengal,Darjeeling,Siliguri Pc,38.0,6.0,15.0,94.0,11.0,23.0,89.0,0.0,0.0,19.0,0.0,0.0,182.0,0.0,0.0,27.0,5.0,4.0,0.0,183.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,18.0,11.0,0.0,0.0,0.0,7.0,31.0,0.0,159.0,73.0,0.0,26.0,0.0,2.0,7.0,72.0,570.0,0.0,15.0,1488.0,27.0377554,88.263176
2020,West Bengal,South 24 Parganas,Baruipur Police,112.0,7.0,0.0,93.0,12.0,41.0,257.0,0.0,0.0,0.0,0.0,0.0,357.0,2.0,0.0,14.0,9.0,4.0,10.0,454.0,0.0,19.0,3.0,6.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,411.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1634.0,0.0,0.0,4602.0,22.1776733,88.5307853
2020,West Bengal,Hooghly,Chandannagar Pc,19.0,5.0,0.0,69.0,5.0,25.0,135.0,3.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,2.0,0.0,3.0,9.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,215.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,367.0,0.0,0.0,788.0,22.9099402,88.0120825
2020,West Bengal,South 24 Parganas,Diamond Harbour Police,35.0,7.0,8.0,85.0,15.0,13.0,312.0,0.0,0.0,15.0,0.0,0.0,617.0,3.0,0.0,9.0,7.0,0.0,6.0,127.0,0.0,13.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,4.0,3.0,1.0,0.0,0.0,2.0,6.0,1.0,45.0,28.0,18.0,0.0,0.0,0.0,11.0,0.0,701.0,0.0,2.0,1158.0,22.1776733,88.5307853
2020,West Bengal,Kalimpong,Kalimpong,7.0,1.0,0.0,18.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,104.0,27.0702869,88.4723676
2020,West Bengal,Purba Bardhaman,Purba Bardhaman,101.0,19.0,0.0,220.0,21.0,33.0,200.0,0.0,0.0,0.0,0.0,0.0,510.0,5.0,0.0,38.0,4.0,2.0,10.0,292.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,27.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1171.0,0.0,16.0,2468.0,23.3884089,87.9606763
2020,West Bengal,South 24 Parganas,Sundarban Police,44.0,4.0,0.0,70.0,14.0,16.0,54.0,0.0,1.0,0.0,0.0,1.0,869.0,0.0,0.0,5.0,1.0,0.0,2.0,16.0,0.0,15.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,3.0,0.0,0.0,0.0,0.0,12.0,14.0,575.0,33.0,1.0,491.0,22.1776733,88.5307853
2020,West Bengal,North 24 Parganas,Barasat,39.0,4.0,0.0,112.0,23.0,43.0,418.0,0.0,0.0,33.0,0.0,0.0,976.0,1.0,0.0,31.0,9.0,1.0,6.0,13.0,0.0,47.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,151.0,41.0,0.0,0.0,0.0,0.0,11.0,0.0,693.0,0.0,10.0,1737.0,22.6926815,88.6625795
2020,West Bengal,North 24 Parganas,Basirhat,43.0,5.0,0.0,75.0,18.0,16.0,914.0,0.0,0.0,0.0,0.0,0.0,802.0,0.0,0.0,46.0,1.0,1.0,3.0,365.0,1.0,8.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,19.0,0.0,0.0,0.0,1.0,15.0,0.0,753.0,0.0,9.0,1014.0,22.6926815,88.6625795
2020,West Bengal,North 24 Parganas,Bangaon,28.0,4.0,0.0,52.0,11.0,29.0,129.0,0.0,1.0,0.0,0.0,0.0,515.0,1.0,0.0,19.0,3.0,1.0,5.0,190.0,0.0,6.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,576.0,0.0,2.0,820.0,22.6926815,88.6625795
2020,West Bengal,Uttar Dinajpur,Islampur,36.0,1.0,25.0,110.0,9.0,4.0,388.0,0.0,1.0,0.0,0.0,0.0,543.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,71.0,1.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,1.0,224.0,203.0,8.0,3.0,57.0,25.8721428,87.961986
2020,West Bengal,Murshidabad,Jangipur Police District,48.0,4.0,0.0,63.0,14.0,5.0,411.0,0.0,0.0,12.0,0.0,0.0,201.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,2.0,0.0,64.0,4.0,3.0,1.0,0.0,13.0,0.0,0.0,0.0,38.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,582.0,11.0,1.0,60.0,24.1745993,88.2721335
2020,West Bengal,Nadia,Krishnagar,75.0,7.0,13.0,140.0,21.0,50.0,624.0,0.0,0.0,14.0,0.0,0.0,621.0,6.0,0.0,32.0,1.0,2.0,4.0,10.0,2.0,88.0,2.0,2.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,270.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,609.0,0.0,0.0,1940.0,23.4847374,88.5567067
2020,West Bengal,Uttar Dinajpur,Raiganj,45.0,6.0,7.0,126.0,5.0,14.0,378.0,0.0,2.0,68.0,22.0,0.0,228.0,0.0,0.0,10.0,8.0,0.0,1.0,60.0,0.0,2.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,2.0,0.0,0.0,0.0,0.0,8.0,11.0,198.0,0.0,6.0,471.0,25.8721428,87.961986
2020,West Bengal,Nadia,Ranaghat,28.0,7.0,0.0,84.0,37.0,31.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,44.0,0.0,71.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,770.0,0.0,0.0,1517.0,23.4847374,88.5567067
2020,Andaman And Nicobar Islands,South Andamans,South Andaman,4.0,0.0,3.0,6.0,0.0,1.0,4.0,0.0,1.0,10.0,10.0,0.0,11.0,0.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,30.0,,
2020,Andaman And Nicobar Islands,North And Middle Andaman,North & Middle Andaman,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.6112387,92.8316541
2020,Andaman And Nicobar Islands,Nicobars,Nicobar,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
2020,Chandigarh,Chandigarh,Chandigarh,22.0,5.0,16.0,25.0,1.0,3.0,35.0,1.0,6.0,22.0,21.0,2.0,19.0,1.0,1.0,20.0,10.0,0.0,11.0,2.0,0.0,19.0,0.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,418.0,6.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,124.0,1.0,0.0,17.0,1.0,0.0,5.0,15.0,96.0,0.0,4.0,149.0,30.7334421,76.7797143
